level,String,upgradeTimeInSeconds,currency,amount,towerConstructionCostEfectivity,towerConstructionTimeEfectivity,upgradeReward,time_opt,elementalEmber_opt,electrumBar_opt,cosmicCharge_opt,Lumber_opt,time_cumulative(days),elementalEmber_cumulative,electrumBar_cumulative,cosmicCharge_cumulative,Lumber_cumulative,cumulative_rubble,XP,XP_cumulative
58,piercing:1485888,5000000,piercing,1485888,50,10,experience:106000,500000,0,0,0,742944,133.3512731,0,0,0,17017810,26142.1838,106000,2085302
59,piercing:1506336,5000000,piercing,1506336,50,10,experience:106000,500000,0,0,0,753168,139.1383102,0,0,0,17770978,27276.67455,106000,2191302
60,piercing:1526784,5000000,piercing,1526784,50,10,experience:106000,500000,0,0,0,763392,144.9253472,0,0,0,18534370,28411.1653,106000,2297302
61,piercing:1751712,5000000,piercing,1751712,50,10,experience:106000,500000,0,0,0,875856,150.7123843,0,0,0,19410226,29545.65605,106000,2403302
62,piercing:1772160,5000000,piercing,1772160,50,10,experience:106000,500000,0,0,0,886080,156.4994213,0,0,0,20296306,30680.1468,106000,2509302
63,piercing:1792608,5000000,piercing,1792608,50,10,experience:106000,500000,0,0,0,896304,162.2864583,0,0,0,21192610,31814.63755,106000,2615302
64,piercing:1813056,5000000,piercing,1813056,50,10,experience:106000,500000,0,0,0,906528,168.0734954,0,0,0,22099138,32949.1283,106000,2721302
65,piercing:1833504,5000000,piercing,1833504,50,10,experience:106000,500000,0,0,0,916752,173.8605324,0,0,0,23015890,34083.61905,106000,2827302
66,piercing:1853952,5000000,piercing,1853952,50,10,experience:106000,500000,0,0,0,926976,179.6475694,0,0,0,23942866,35218.1098,106000,2933302
67,piercing:1874400,5000000,piercing,1874400,50,10,experience:106000,500000,0,0,0,937200,185.4346065,0,0,0,24880066,36352.60055,106000,3039302
68,piercing:1894848,5000000,piercing,1894848,50,10,experience:106000,500000,0,0,0,947424,191.2216435,0,0,0,25827490,37487.0913,106000,3145302
69,piercing:1915296,5000000,piercing,1915296,50,10,experience:106000,500000,0,0,0,957648,197.0086806,0,0,0,26785138,38621.58205,106000,3251302
70,piercing:1935744,5000000,piercing,1935744,50,10,experience:106000,500000,0,0,0,967872,202.7957176,0,0,0,27753010,39756.0728,106000,3357302
71,piercing:1956192,5000000,piercing,1956192,50,10,experience:106000,500000,0,0,0,978096,208.5827546,0,0,0,28731106,40890.56355,106000,3463302
72,piercing:1976640,5000000,piercing,1976640,50,10,experience:106000,500000,0,0,0,988320,214.3697917,0,0,0,29719426,42025.0543,106000,3569302
73,piercing:1997088,5000000,piercing,1997088,50,10,experience:106000,500000,0,0,0,998544,220.1568287,0,0,0,30717970,43159.54505,106000,3675302
74,piercing:2017536,5000000,piercing,2017536,50,10,experience:106000,500000,0,0,0,1008768,225.9438657,0,0,0,31726738,44294.0358,106000,3781302
75,piercing:2037984,5000000,piercing,2037984,50,10,experience:106000,500000,0,0,0,1018992,231.7309028,0,0,0,32745730,45428.52655,106000,3887302
76,piercing:2058432,5000000,piercing,2058432,50,10,experience:106000,500000,0,0,0,1029216,237.5179398,0,0,0,33774946,46563.0173,106000,3993302
77,piercing:2089104,5000000,piercing,2089104,50,10,experience:106000,500000,0,0,0,1044552,243.3049769,0,0,0,34819498,47697.50805,106000,4099302
78,piercing:2109552,5000000,piercing,2109552,50,10,experience:106000,500000,0,0,0,1054776,249.0920139,0,0,0,35874274,48831.9988,106000,4205302
79,piercing:2130000,5000000,piercing,2130000,50,10,experience:106000,500000,0,0,0,1065000,254.8790509,0,0,0,36939274,49966.48955,106000,4311302
80,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,260.666088,0,0,0,38019610,51100.9803,106000,4417302
81,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,266.453125,0,0,0,39099946,52235.47105,106000,4523302
82,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,272.240162,0,0,0,40180282,53369.9618,106000,4629302
83,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,278.0271991,0,0,0,41260618,54504.45255,106000,4735302
84,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,283.8142361,0,0,0,42340954,55638.9433,106000,4841302
85,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,289.6012731,0,0,0,43421290,56773.43405,106000,4947302
86,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,295.3883102,0,0,0,44501626,57907.9248,106000,5053302
87,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,301.1753472,0,0,0,45581962,59042.41555,106000,5159302
88,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,306.9623843,0,0,0,46662298,60176.9063,106000,5265302
89,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,312.7494213,0,0,0,47742634,61311.39705,106000,5371302
90,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,318.5364583,0,0,0,48822970,62445.8878,106000,5477302
91,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,324.3234954,0,0,0,49903306,63580.37855,106000,5583302
92,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,330.1105324,0,0,0,50983642,64714.8693,106000,5689302
93,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,335.8975694,0,0,0,52063978,65849.36005,106000,5795302
94,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,341.6846065,0,0,0,53144314,66983.8508,106000,5901302
95,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,347.4716435,0,0,0,54224650,68118.34155,106000,6007302
96,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,353.2586806,0,0,0,55304986,69252.8323,106000,6113302
97,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,359.0457176,0,0,0,56385322,70387.32305,106000,6219302
98,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,364.8327546,0,0,0,57465658,71521.8138,106000,6325302
99,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,370.6197917,0,0,0,58545994,72656.30455,106000,6431302
100,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,376.4068287,0,0,0,59626330,73790.7953,106000,6537302
101,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,382.1938657,0,0,0,60706666,74925.28605,106000,6643302
102,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,387.9809028,0,0,0,61787002,76059.7768,106000,6749302
103,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,393.7679398,0,0,0,62867338,77194.26755,106000,6855302
104,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,399.5549769,0,0,0,63947674,78328.7583,106000,6961302
105,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,405.3420139,0,0,0,65028010,79463.24905,106000,7067302
106,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,411.1290509,0,0,0,66108346,80597.7398,106000,7173302
107,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,416.916088,0,0,0,67188682,81732.23055,106000,7279302
108,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,422.703125,0,0,0,68269018,82866.7213,106000,7385302
109,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,428.490162,0,0,0,69349354,84001.21205,106000,7491302
110,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,434.2771991,0,0,0,70429690,85135.7028,106000,7597302
111,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,440.0642361,0,0,0,71510026,86270.19355,106000,7703302
112,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,445.8512731,0,0,0,72590362,87404.6843,106000,7809302
113,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,451.6383102,0,0,0,73670698,88539.17505,106000,7915302
114,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,457.4253472,0,0,0,74751034,89673.6658,106000,8021302
115,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,463.2123843,0,0,0,75831370,90808.15655,106000,8127302
116,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,468.9994213,0,0,0,76911706,91942.6473,106000,8233302
117,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,474.7864583,0,0,0,77992042,93077.13805,106000,8339302
118,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,480.5734954,0,0,0,79072378,94211.6288,106000,8445302
119,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,486.3605324,0,0,0,80152714,95346.11955,106000,8551302
120,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,492.1475694,0,0,0,81233050,96480.6103,106000,8657302
121,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,497.9346065,0,0,0,82313386,97615.10105,106000,8763302
122,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,503.7216435,0,0,0,83393722,98749.5918,106000,8869302
123,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,509.5086806,0,0,0,84474058,99884.08255,106000,8975302
124,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,515.2957176,0,0,0,85554394,101018.5733,106000,9081302
125,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,521.0827546,0,0,0,86634730,102153.0641,106000,9187302
126,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,526.8697917,0,0,0,87715066,103287.5548,106000,9293302
127,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,532.6568287,0,0,0,88795402,104422.0456,106000,9399302
128,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,538.4438657,0,0,0,89875738,105556.5363,106000,9505302
129,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,544.2309028,0,0,0,90956074,106691.0271,106000,9611302
130,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,550.0179398,0,0,0,92036410,107825.5178,106000,9717302
131,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,555.8049769,0,0,0,93116746,108960.0086,106000,9823302
132,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,561.5920139,0,0,0,94197082,110094.4993,106000,9929302
133,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,567.3790509,0,0,0,95277418,111228.9901,106000,10035302
134,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,573.166088,0,0,0,96357754,112363.4808,106000,10141302
135,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,578.953125,0,0,0,97438090,113497.9716,106000,10247302
136,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,584.740162,0,0,0,98518426,114632.4623,106000,10353302
137,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,590.5271991,0,0,0,99598762,115766.9531,106000,10459302
138,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,596.3142361,0,0,0,100679098,116901.4438,106000,10565302
139,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,602.1012731,0,0,0,101759434,118035.9346,106000,10671302
140,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,607.8883102,0,0,0,102839770,119170.4253,106000,10777302
141,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,613.6753472,0,0,0,103920106,120304.9161,106000,10883302
142,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,619.4623843,0,0,0,105000442,121439.4068,106000,10989302
143,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,625.2494213,0,0,0,106080778,122573.8976,106000,11095302
144,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,631.0364583,0,0,0,107161114,123708.3883,106000,11201302
145,piercing:2160672,5000000,piercing,2160672,50,10,experience:106000,500000,0,0,0,1080336,636.8234954,0,0,0,108241450,124842.8791,106000,11307302
146,piercing:2160672,5000000,piercing,2160672,55,10,experience:106000,500000,0,0,0,1188370,642.6105324,0,0,0,109429820,125977.3698,106000,11413302
147,piercing:2160672,5000000,piercing,2160672,55,10,experience:106000,500000,0,0,0,1188370,648.3975694,0,0,0,110618190,127111.8606,106000,11519302
148,piercing:2160672,5000000,piercing,2160672,55,10,experience:106000,500000,0,0,0,1188370,654.1846065,0,0,0,111806560,128246.3513,106000,11625302
149,piercing:2160672,5000000,piercing,2160672,55,10,experience:106000,500000,0,0,0,1188370,659.9716435,0,0,0,112994930,129380.8421,106000,11731302
150,piercing:2160672,5000000,piercing,2160672,55,10,experience:106000,500000,0,0,0,1188370,665.7586806,0,0,0,114183300,130515.3328,106000,11837302
151,piercing:2160672,5000000,piercing,2160672,55,10,experience:106000,500000,0,0,0,1188370,671.5457176,0,0,0,115371670,131649.8236,106000,11943302
152,piercing:2160672,5000000,piercing,2160672,55,10,experience:106000,500000,0,0,0,1188370,677.3327546,0,0,0,116560040,132784.3143,106000,12049302
153,piercing:2160672,5000000,piercing,2160672,55,10,experience:106000,500000,0,0,0,1188370,683.1197917,0,0,0,117748410,133918.8051,106000,12155302
154,piercing:2160672,5000000,piercing,2160672,55,10,experience:106000,500000,0,0,0,1188370,688.9068287,0,0,0,118936780,135053.2958,106000,12261302
155,piercing:2160672,5000000,piercing,2160672,55,10,experience:106000,500000,0,0,0,1188370,694.6938657,0,0,0,120125150,136187.7866,106000,12367302
156,piercing:2160672,5000000,piercing,2160672,60,60,experience:106000,3000000,0,0,0,1296404,729.416088,0,0,0,121421554,142994.7311,106000,12473302
157,piercing:2160672,5000000,piercing,2160672,60,60,experience:106000,3000000,0,0,0,1296404,764.1383102,0,0,0,122717958,149801.6756,106000,12579302
158,piercing:2160672,5000000,piercing,2160672,60,60,experience:106000,3000000,0,0,0,1296404,798.8605324,0,0,0,124014362,156608.6201,106000,12685302
159,piercing:2160672,5000000,piercing,2160672,60,60,experience:106000,3000000,0,0,0,1296404,833.5827546,0,0,0,125310766,163415.5646,106000,12791302
160,piercing:2160672,5000000,piercing,2160672,60,60,experience:106000,3000000,0,0,0,1296404,868.3049769,0,0,0,126607170,170222.5091,106000,12897302
161,piercing:2160672,5000000,piercing,2160672,60,60,experience:106000,3000000,0,0,0,1296404,903.0271991,0,0,0,127903574,177029.4536,106000,13003302
162,piercing:2160672,5000000,piercing,2160672,60,60,experience:106000,3000000,0,0,0,1296404,937.7494213,0,0,0,129199978,183836.3981,106000,13109302
163,piercing:2160672,5000000,piercing,2160672,60,60,experience:106000,3000000,0,0,0,1296404,972.4716435,0,0,0,130496382,190643.3426,106000,13215302
164,piercing:2160672,5000000,piercing,2160672,60,60,experience:106000,3000000,0,0,0,1296404,1007.193866,0,0,0,131792786,197450.2871,106000,13321302
165,piercing:2160672,5000000,piercing,2160672,60,60,experience:106000,3000000,0,0,0,1296404,1041.916088,0,0,0,133089190,204257.2316,106000,13427302
166,piercing:2160672,5000000,piercing,2160672,65,65,experience:106000,3250000,0,0,0,1404437,1079.531829,0,0,0,134493627,211631.4214,106000,13533302
167,piercing:2160672,5000000,piercing,2160672,65,65,experience:106000,3250000,0,0,0,1404437,1117.147569,0,0,0,135898064,219005.6113,106000,13639302
168,piercing:2160672,5000000,piercing,2160672,65,65,experience:106000,3250000,0,0,0,1404437,1154.76331,0,0,0,137302501,226379.8012,106000,13745302
169,piercing:2160672,5000000,piercing,2160672,65,65,experience:106000,3250000,0,0,0,1404437,1192.379051,0,0,0,138706938,233753.9911,106000,13851302
170,piercing:2160672,5000000,piercing,2160672,65,65,experience:106000,3250000,0,0,0,1404437,1229.994792,0,0,0,140111375,241128.1809,106000,13957302
171,piercing:2160672,5000000,piercing,2160672,65,65,experience:106000,3250000,0,0,0,1404437,1267.610532,0,0,0,141515812,248502.3708,106000,14063302
172,piercing:2160672,5000000,piercing,2160672,65,65,experience:106000,3250000,0,0,0,1404437,1305.226273,0,0,0,142920249,255876.5607,106000,14169302
173,piercing:2160672,5000000,piercing,2160672,65,65,experience:106000,3250000,0,0,0,1404437,1342.842014,0,0,0,144324686,263250.7506,106000,14275302
174,piercing:2160672,5000000,piercing,2160672,65,65,experience:106000,3250000,0,0,0,1404437,1380.457755,0,0,0,145729123,270624.9404,106000,14381302
175,piercing:2160672,5000000,piercing,2160672,65,65,experience:106000,3250000,0,0,0,1404437,1418.073495,0,0,0,147133560,277999.1303,106000,14487302
176,piercing:2160672,5000000,piercing,2160672,75,75,experience:106000,3750000,0,0,0,1620504,1461.476273,0,0,0,148754064,286507.8109,106000,14593302
177,piercing:2160672,5000000,piercing,2160672,75,75,experience:106000,3750000,0,0,0,1620504,1504.879051,0,0,0,150374568,295016.4916,106000,14699302
178,piercing:2160672,5000000,piercing,2160672,75,75,experience:106000,3750000,0,0,0,1620504,1548.281829,0,0,0,151995072,303525.1722,106000,14805302
179,piercing:2160672,5000000,piercing,2160672,75,75,experience:106000,3750000,0,0,0,1620504,1591.684606,0,0,0,153615576,312033.8528,106000,14911302
180,piercing:2160672,5000000,piercing,2160672,75,75,experience:106000,3750000,0,0,0,1620504,1635.087384,0,0,0,155236080,320542.5334,106000,15017302
181,piercing:2160672,5000000,piercing,2160672,75,75,experience:106000,3750000,0,0,0,1620504,1678.490162,0,0,0,156856584,329051.2141,106000,15123302
182,piercing:2160672,5000000,piercing,2160672,75,75,experience:106000,3750000,0,0,0,1620504,1721.89294,0,0,0,158477088,337559.8947,106000,15229302
183,piercing:2160672,5000000,piercing,2160672,75,75,experience:106000,3750000,0,0,0,1620504,1765.295718,0,0,0,160097592,346068.5753,106000,15335302
184,piercing:2160672,5000000,piercing,2160672,75,75,experience:106000,3750000,0,0,0,1620504,1808.698495,0,0,0,161718096,354577.2559,106000,15441302
185,piercing:2160672,5000000,piercing,2160672,75,75,experience:106000,3750000,0,0,0,1620504,1852.101273,0,0,0,163338600,363085.9366,106000,15547302
186,piercing:2160672,5000000,piercing,2160672,85,85,experience:106000,4250000,0,0,0,1836572,1901.291088,0,0,0,165175172,372729.1079,106000,15653302
187,piercing:2160672,5000000,piercing,2160672,85,85,experience:106000,4250000,0,0,0,1836572,1950.480903,0,0,0,167011744,382372.2793,106000,15759302
188,piercing:2160672,5000000,piercing,2160672,85,85,experience:106000,4250000,0,0,0,1836572,1999.670718,0,0,0,168848316,392015.4507,106000,15865302
